,0
3622,30.555773
3623,30.54769
3624,30.554132
3625,30.543978
3626,30.548758
3627,30.557402
3628,30.54918
3629,30.54897
3630,30.55892
3631,30.54939
3632,30.557684
3633,30.557943
3634,30.543789
3635,30.551426
3636,30.555212
3637,30.556038
3638,30.554132
3639,30.54833
3640,30.545366
3641,30.553633
3642,30.549809
3643,30.55022
3644,30.543066
3645,30.557302
3646,30.55162
3647,30.557302
3648,30.550629
3649,30.555357
3650,30.558592
3651,30.54769
3652,30.553461
3653,30.544561
3654,30.556879
3655,30.557858
3656,30.558819
3657,30.557772
3658,30.543243
3659,30.542404
3660,30.558464
3661,30.54578
3662,30.54342
3663,30.546412
3664,30.558592
3665,30.556038
3666,30.545572
3667,30.555773
3668,30.54342
3669,30.550016
3670,30.558651
3671,30.545162
3672,30.54578
3673,30.54833
3674,30.551813
3675,30.558765
3676,30.544168
3677,30.54342
3678,30.558104
3679,30.551813
3680,30.545366
3681,30.545366
3682,30.544561
3683,30.557497
3684,30.549599
3685,30.552382
3686,30.556292
3687,30.553633
3688,30.55887
3689,30.549599
3690,30.554611
3691,30.556879
3692,30.550629
3693,30.54496
3694,30.556038
3695,30.54726
3696,30.546412
3697,30.552567
3698,30.556879
3699,30.5462
3700,30.552752
3701,30.556166
3702,30.558966
3703,30.542404
3704,30.557592
3705,30.557402
3706,30.547903
3707,30.548542
3708,30.550016
3709,30.553286
3710,30.552006
3711,30.552195
3712,30.546412
3713,30.551426
3714,30.543978
3715,30.542404
3716,30.558592
3717,30.5462
3718,30.546835
3719,30.557497
3720,30.543066
3721,30.552567
3722,30.556765
3723,30.54496
3724,30.557684
3725,30.557858
3726,30.54769
3727,30.554766
3728,30.558592
3729,30.550629
3730,30.550629
3731,30.554453
3732,30.556412
3733,30.55311
3734,30.558651
3735,30.543243
3736,30.555065
3737,30.548542
3738,30.558529
3739,30.55162
3740,30.54918
3741,30.558464
3742,30.5572
3743,30.55123
3744,30.557684
3745,30.54496
3746,30.547903
3747,30.55871
3748,30.553286
3749,30.550016
3750,30.558254
3751,30.543066
3752,30.552567
3753,30.549809
3754,30.549599
3755,30.543789
3756,30.54918
3757,30.555635
3758,30.543243
3759,30.558104
3760,30.556166
3761,30.552382
3762,30.542404
3763,30.554453
3764,30.552006
3765,30.548542
3766,30.558765
3767,30.558765
3768,30.554766
3769,30.555635
3770,30.54578
3771,30.556879
3772,30.55887
3773,30.547047
3774,30.554916
3775,30.5572
3776,30.5462
3777,30.555635
3778,30.557943
3779,30.54897
3780,30.551426
3781,30.557402
3782,30.556412
3783,30.555065
3784,30.556988
3785,30.543604
3786,30.55022
3787,30.548117
3788,30.556412
3789,30.558464
3790,30.558966
3791,30.54769
3792,30.546623
3793,30.552382
3794,30.547474
3795,30.557943
3796,30.545366
3797,30.554766
3798,30.542562
3799,30.555498
3800,30.542562
3801,30.554766
3802,30.552382
3803,30.549809
3804,30.555635
3805,30.545572
3806,30.54726
3807,30.552195
3808,30.548758
3809,30.543243
3810,30.547474
3811,30.55311
3812,30.55892
3813,30.556765
3814,30.548542
3815,30.543789
3816,30.558651
3817,30.553461
3818,30.551031
3819,30.543789
3820,30.548542
3821,30.558464
3822,30.557095
3823,30.556765
3824,30.54918
3825,30.54833
3826,30.544363
3827,30.552195
3828,30.545366
3829,30.54897
3830,30.54578
3831,30.558819
3832,30.557592
3833,30.543978
3834,30.546623
3835,30.542894
3836,30.54496
3837,30.557497
3838,30.552006
3839,30.543243
3840,30.546412
3841,30.546623
3842,30.554453
3843,30.557772
3844,30.548542
3845,30.54939
3846,30.546835
3847,30.558592
3848,30.543978
3849,30.548117
3850,30.556166
3851,30.558464
3852,30.558966
3853,30.55892
3854,30.5572
3855,30.558651
3856,30.54897
3857,30.553461
3858,30.557684
3859,30.553286
3860,30.54599
3861,30.545572
3862,30.549599
3863,30.55311
3864,30.544168
3865,30.555212
3866,30.557592
3867,30.550425
3868,30.558464
3869,30.543066
3870,30.556879
3871,30.558765
3872,30.542727
3873,30.558819
3874,30.558765
3875,30.547047
3876,30.557095
3877,30.558529
3878,30.548117
3879,30.54918
3880,30.54939
3881,30.558966
3882,30.556534
3883,30.555212
3884,30.54578
3885,30.54578
3886,30.552006
3887,30.555498
3888,30.54726
3889,30.54939
3890,30.549809
3891,30.555212
3892,30.548542
3893,30.559011
3894,30.542562
3895,30.558464
3896,30.554132
3897,30.545572
3898,30.54599
3899,30.558651
3900,30.551426
3901,30.559011
3902,30.555773
3903,30.551813
3904,30.553461
3905,30.551031
3906,30.557497
3907,30.556765
3908,30.557684
3909,30.54342
3910,30.54599
3911,30.542246
3912,30.552195
3913,30.54726
3914,30.5462
3915,30.546623
3916,30.553633
3917,30.550629
3918,30.556292
3919,30.558529
3920,30.55123
3921,30.551031
3922,30.546412
3923,30.556412
3924,30.556166
3925,30.555212
3926,30.54939
3927,30.55871
3928,30.558329
3929,30.555906
3930,30.550829
3931,30.543243
3932,30.550425
3933,30.55123
3934,30.545366
3935,30.555212
3936,30.542562
3937,30.542246
3938,30.551813
3939,30.555357
3940,30.558819
3941,30.555906
3942,30.543604
3943,30.552933
3944,30.554132
3945,30.558464
3946,30.556652
3947,30.555635
3948,30.542727
3949,30.55123
3950,30.550629
3951,30.547903
3952,30.546412
3953,30.558254
3954,30.542894
3955,30.55123
3956,30.5538
3957,30.5462
3958,30.54599
3959,30.54769
3960,30.556765
3961,30.558254
3962,30.556038
3963,30.553633
3964,30.550016
3965,30.549599
3966,30.54833
3967,30.543066
3968,30.556879
3969,30.542246
3970,30.54939
3971,30.552195
3972,30.546412
3973,30.552752
3974,30.542562
3975,30.554766
3976,30.542246
3977,30.554611
3978,30.551426
3979,30.557684
3980,30.547903
3981,30.558104
3982,30.557772
3983,30.54939
3984,30.55311
3985,30.557858
3986,30.556765
3987,30.54897
3988,30.5538
3989,30.55162
3990,30.558592
3991,30.551813
3992,30.553286
3993,30.555773
3994,30.558819
3995,30.555498
3996,30.555357
